order_id,date,customer_id,product_id,quantity,unit_price,unit_cost,discount
O01690,2023-11-15,C002,P05,1,3500,2300,0.0
O02339,2023-11-15,C009,P06,1,2400,1560,0.05
O02341,2023-11-15,C040,P08,2,900,520,0.1
O02549,2023-11-15,C005,P08,1,900,520,0.0
O02633,2023-11-15,C025,P04,4,1600,1040,0.0
O00130,2023-11-16,C027,P06,4,2400,1560,0.0
O02340,2023-11-16,C026,P03,3,1200,760,0.0
O00008,2023-11-17,C002,P10,1,1800,1080,0.1
O00798,2023-11-17,C033,P12,2,8000,5600,0.1
O01777,2023-11-17,C009,P10,2,1800,1080,0.05
O01794,2023-11-17,C036,P13,8,3200,2080,0.0
O02396,2023-11-17,C029,P09,1,2200,1430,0.0
O00431,2023-11-18,C036,P09,10,2200,1430,0.0
O01197,2023-11-18,C010,P03,2,1200,760,0.0
O01757,2023-11-18,C022,P13,2,3200,2080,0.0
O01790,2023-11-18,C017,P06,1,2400,1560,0.0
O02038,2023-11-18,C025,P06,2,2400,1560,0.1
O02679,2023-11-18,C039,P03,2,1200,760,0.0
O02868,2023-11-18,C032,P10,1,1800,1080,0.0
O00169,2023-11-19,C020,P03,2,1200,760,0.0
O00331,2023-11-19,C029,P05,2,3500,2300,0.05
O00585,2023-11-19,C037,P06,4,2400,1560,0.05
O00644,2023-11-19,C013,P03,3,1200,760,0.0
O01130,2023-11-19,C015,P11,1,4500,3150,0.0
O01180,2023-11-19,C005,P03,2,1200,760,0.0
O01270,2023-11-19,C017,P08,6,900,520,0.05
O01601,2023-11-19,C016,P04,6,1600,1040,0.0
O01657,2023-11-19,C009,P08,4,900,520,0.1
O01854,2023-11-19,C029,P13,1,3200,2080,0.05
O01874,2023-11-19,C032,P08,2,900,520,0.05
O02074,2023-11-19,C016,P09,1,2200,1430,0.05
O00206,2023-11-20,C038,P08,2,900,520,0.0
O01305,2023-11-20,C014,P07,10,4200,2900,0.05
O01461,2023-11-20,C004,P09,6,2200,1430,0.0
O02066,2023-11-20,C035,P03,3,1200,760,0.0
O02145,2023-11-20,C025,P11,5,4500,3150,0.0
O02486,2023-11-20,C031,P05,3,3500,2300,0.0
O02988,2023-11-20,C001,P10,5,1800,1080,0.1
O00201,2023-11-21,C010,P03,8,1200,760,0.0
O00416,2023-11-21,C003,P09,4,2200,1430,0.0
O01763,2023-11-21,C016,P08,2,900,520,0.05
O01990,2023-11-21,C031,P03,1,1200,760,0.0
O00677,2023-11-22,C025,P01,2,500,330,0.05
O00760,2023-11-22,C006,P05,4,3500,2300,0.0
O00827,2023-11-22,C040,P05,1,3500,2300,0.0
O01058,2023-11-22,C013,P10,5,1800,1080,0.0
O01061,2023-11-22,C013,P01,1,500,330,0.0
O01357,2023-11-22,C027,P08,1,900,520,0.0
O01451,2023-11-22,C033,P03,5,1200,760,0.05
O01566,2023-11-22,C022,P01,1,500,330,0.0
O01574,2023-11-22,C030,P06,10,2400,1560,0.1
O02023,2023-11-22,C006,P10,4,1800,1080,0.0
O02131,2023-11-22,C025,P07,2,4200,2900,0.0
O01643,2023-11-23,C019,P11,4,4500,3150,0.0
O02037,2023-11-23,C003,P01,3,500,330,0.0
O02089,2023-11-23,C009,P05,2,3500,2300,0.05
O02113,2023-11-23,C030,P01,1,500,330,0.0
O02333,2023-11-23,C014,P03,1,1200,760,0.0
O00541,2023-11-24,C033,P06,1,2400,1560,0.0
O00565,2023-11-24,C005,P05,2,3500,2300,0.1
O00885,2023-11-24,C037,P01,3,500,330,0.05
O02227,2023-11-24,C004,P04,1,1600,1040,0.1
O02565,2023-11-24,C012,P07,3,4200,2900,0.0
O02986,2023-11-24,C034,P06,4,2400,1560,0.0
O00146,2023-11-25,C033,P13,1,3200,2080,0.1
O00216,2023-11-25,C040,P10,1,1800,1080,0.05
O00232,2023-11-25,C019,P08,1,900,520,0.0
O00557,2023-11-25,C038,P01,2,500,330,0.0
O02080,2023-11-25,C016,P03,2,1200,760,0.05
O02209,2023-11-25,C023,P10,3,1800,1080,0.0
O02393,2023-11-25,C011,P08,1,900,520,0.0
O02454,2023-11-25,C012,P12,3,8000,5600,0.0
O02684,2023-11-25,C019,P05,2,3500,2300,0.0
O02968,2023-11-25,C017,P08,1,900,520,0.0
O00862,2023-11-26,C034,P09,5,2200,1430,0.0
O01238,2023-11-26,C040,P06,1,2400,1560,0.0
O01336,2023-11-26,C023,P01,3,500,330,0.0
O01406,2023-11-26,C036,P03,1,1200,760,0.0
O02505,2023-11-26,C022,P10,2,1800,1080,0.0
O02613,2023-11-26,C034,P08,3,900,520,0.1
O02869,2023-11-26,C024,P06,4,2400,1560,0.0
O00428,2023-11-27,C016,P06,2,2400,1560,0.0
O01161,2023-11-27,C033,P06,1,2400,1560,0.05
O01298,2023-11-27,C038,P03,1,1200,760,0.05
O01708,2023-11-27,C012,P08,10,900,520,0.1
O01912,2023-11-27,C033,P01,1,500,330,0.0
O01956,2023-11-27,C001,P05,3,3500,2300,0.0
O02520,2023-11-27,C039,P01,1,500,330,0.0
O00056,2023-11-28,C002,P01,2,500,330,0.0
O00360,2023-11-28,C010,P01,1,500,330,0.0
O00916,2023-11-28,C029,P05,1,3500,2300,0.0
O00953,2023-11-28,C015,P03,1,1200,760,0.0
O01412,2023-11-28,C029,P04,2,1600,1040,0.0
O01697,2023-11-28,C036,P02,2,2800,1850,0.0
O01888,2023-11-28,C002,P07,3,4200,2900,0.1
O02193,2023-11-28,C010,P02,1,2800,1850,0.0
O02706,2023-11-28,C039,P01,2,500,330,0.05
O02752,2023-11-28,C027,P13,3,3200,2080,0.0
O00025,2023-11-29,C014,P08,4,900,520,0.0
O00533,2023-11-29,C009,P01,2,500,330,0.0
O01441,2023-11-29,C029,P06,2,2400,1560,0.0
O01718,2023-11-29,C031,P01,4,500,330,0.0
O02436,2023-11-29,C007,P06,3,2400,1560,0.0
O00241,2023-11-30,C017,P11,1,4500,3150,0.0
O01699,2023-11-30,C038,P10,1,1800,1080,0.0
O01893,2023-11-30,C020,P04,3,1600,1040,0.0
O02466,2023-11-30,C010,P08,1,900,520,0.0
O02701,2023-11-30,C005,P07,5,4200,2900,0.1
O01025,2023-12-01,C021,P08,3,900,520,0.0
O01092,2023-12-01,C039,P01,4,500,330,0.05
O01594,2023-12-01,C016,P08,1,900,520,0.0
O01837,2023-12-01,C030,P08,1,900,520,0.1
O02802,2023-12-01,C019,P01,2,500,330,0.0
O02805,2023-12-01,C008,P01,2,500,330,0.0
O02848,2023-12-01,C012,P09,1,2200,1430,0.0
O00398,2023-12-02,C038,P12,1,8000,5600,0.05
O00567,2023-12-02,C019,P04,2,1600,1040,0.0
O01380,2023-12-02,C035,P08,3,900,520,0.0
O02678,2023-12-02,C013,P06,1,2400,1560,0.0
O02941,2023-12-02,C007,P11,10,4500,3150,0.1
O00377,2023-12-03,C019,P10,1,1800,1080,0.0
O00488,2023-12-03,C015,P04,3,1600,1040,0.0
O00936,2023-12-03,C034,P03,3,1200,760,0.0
O00940,2023-12-03,C038,P04,4,1600,1040,0.05
O01274,2023-12-03,C001,P05,4,3500,2300,0.0
O01450,2023-12-03,C030,P05,8,3500,2300,0.05
O02077,2023-12-03,C005,P01,2,500,330,0.05
O02816,2023-12-03,C037,P03,5,1200,760,0.0
O02885,2023-12-03,C033,P06,2,2400,1560,0.0
O02981,2023-12-03,C040,P09,1,2200,1430,0.0
O02995,2023-12-03,C032,P02,4,2800,1850,0.1
O00019,2023-12-04,C030,P06,2,2400,1560,0.0
O01158,2023-12-04,C024,P03,8,1200,760,0.0
O01822,2023-12-04,C016,P06,2,2400,1560,0.0
O01951,2023-12-04,C009,P01,8,500,330,0.0
O02509,2023-12-04,C012,P02,1,2800,1850,0.1
O00284,2023-12-05,C002,P06,1,2400,1560,0.0
O01096,2023-12-05,C018,P04,2,1600,1040,0.0
O01581,2023-12-05,C006,P05,4,3500,2300,0.0
O02270,2023-12-05,C026,P05,2,3500,2300,0.0
O02355,2023-12-05,C007,P10,5,1800,1080,0.0
O00041,2023-12-06,C004,P03,1,1200,760,0.0
O01113,2023-12-06,C025,P09,2,2200,1430,0.05
O01168,2023-12-06,C034,P13,5,3200,2080,0.05
O01173,2023-12-06,C018,P13,1,3200,2080,0.0
O02135,2023-12-06,C027,P05,3,3500,2300,0.0
O02155,2023-12-06,C030,P09,3,2200,1430,0.0
O02841,2023-12-06,C015,P13,1,3200,2080,0.05
O00493,2023-12-07,C026,P10,1,1800,1080,0.0
O01377,2023-12-07,C002,P01,4,500,330,0.1
O02959,2023-12-07,C018,P05,10,3500,2300,0.05
O02994,2023-12-07,C040,P03,1,1200,760,0.0
O00178,2023-12-08,C017,P13,4,3200,2080,0.0
O00301,2023-12-08,C034,P01,1,500,330,0.0
O00364,2023-12-08,C033,P08,4,900,520,0.0
O01062,2023-12-08,C032,P11,8,4500,3150,0.0
O01143,2023-12-08,C006,P08,4,900,520,0.0
O02357,2023-12-08,C001,P05,4,3500,2300,0.0
O00778,2023-12-09,C005,P08,1,900,520,0.0
O00922,2023-12-09,C027,P01,1,500,330,0.05
O00020,2023-12-10,C028,P10,4,1800,1080,0.0
O00102,2023-12-10,C037,P09,8,2200,1430,0.0
O00619,2023-12-10,C001,P09,1,2200,1430,0.0
O01995,2023-12-10,C001,P10,3,1800,1080,0.0
O02915,2023-12-10,C012,P07,3,4200,2900,0.05
O00014,2023-12-11,C034,P08,1,900,520,0.0
O00217,2023-12-11,C007,P03,4,1200,760,0.0
O00595,2023-12-11,C013,P08,6,900,520,0.05
O01501,2023-12-11,C005,P08,2,900,520,0.0
O01712,2023-12-11,C006,P04,1,1600,1040,0.05
O01796,2023-12-11,C022,P02,1,2800,1850,0.05
O00233,2023-12-12,C001,P08,1,900,520,0.0
O00436,2023-12-12,C024,P13,3,3200,2080,0.0
O00961,2023-12-12,C005,P05,3,3500,2300,0.05
O01148,2023-12-12,C027,P01,2,500,330,0.0
O02085,2023-12-12,C032,P05,2,3500,2300,0.0
O02368,2023-12-12,C006,P13,2,3200,2080,0.0
O02621,2023-12-12,C001,P11,3,4500,3150,0.0
O02726,2023-12-12,C012,P06,1,2400,1560,0.0
O02883,2023-12-12,C037,P02,3,2800,1850,0.0
O00009,2023-12-13,C033,P01,1,500,330,0.0
O00711,2023-12-13,C011,P03,1,1200,760,0.0
O01410,2023-12-13,C009,P11,8,4500,3150,0.0
O02079,2023-12-13,C037,P05,10,3500,2300,0.0
O02148,2023-12-13,C031,P01,5,500,330,0.0
O02480,2023-12-13,C022,P01,4,500,330,0.0
O02537,2023-12-13,C028,P11,2,4500,3150,0.05
O02730,2023-12-13,C040,P08,10,900,520,0.0
O00120,2023-12-14,C019,P03,2,1200,760,0.1
O00765,2023-12-14,C005,P06,1,2400,1560,0.05
O02638,2023-12-14,C024,P09,3,2200,1430,0.0
O02785,2023-12-14,C016,P02,2,2800,1850,0.0
O02851,2023-12-14,C034,P11,4,4500,3150,0.05
O00259,2023-12-15,C005,P11,2,4500,3150,0.05
O01860,2023-12-15,C007,P04,5,1600,1040,0.0
O01932,2023-12-15,C004,P04,1,1600,1040,0.05
O02272,2023-12-16,C037,P03,3,1200,760,0.05
O02690,2023-12-17,C032,P10,1,1800,1080,0.0
O00196,2023-12-18,C023,P08,4,900,520,0.0
O00394,2023-12-18,C033,P11,3,4500,3150,0.05
O01126,2023-12-18,C033,P02,2,2800,1850,0.05
O02162,2023-12-18,C036,P03,2,1200,760,0.0
O02563,2023-12-18,C032,P06,2,2400,1560,0.0
O00379,2023-12-19,C001,P01,5,500,330,0.05
O00650,2023-12-19,C038,P03,1,1200,760,0.0
O00812,2023-12-19,C023,P10,5,1800,1080,0.0
O01140,2023-12-19,C016,P05,1,3500,2300,0.1
O02637,2023-12-19,C010,P03,3,1200,760,0.05
O02751,2023-12-19,C018,P01,1,500,330,0.0
O00123,2023-12-20,C034,P12,2,8000,5600,0.1
O00875,2023-12-20,C001,P01,8,500,330,0.0
O01919,2023-12-20,C027,P03,6,1200,760,0.05
O01961,2023-12-20,C001,P08,3,900,520,0.0
O02013,2023-12-20,C020,P01,6,500,330,0.0
O02561,2023-12-20,C028,P01,5,500,330,0.0
O02654,2023-12-20,C026,P10,4,1800,1080,0.0
O02865,2023-12-20,C036,P11,1,4500,3150,0.0
O00620,2023-12-21,C022,P01,1,500,330,0.0
O00758,2023-12-21,C032,P08,8,900,520,0.0
O01675,2023-12-21,C013,P05,1,3500,2300,0.05
O01755,2023-12-21,C011,P06,1,2400,1560,0.0
O01999,2023-12-21,C013,P07,3,4200,2900,0.0
O02264,2023-12-21,C032,P03,2,1200,760,0.0
O02477,2023-12-21,C029,P08,1,900,520,0.0
O00213,2023-12-22,C011,P06,4,2400,1560,0.05
O00408,2023-12-22,C040,P11,1,4500,3150,0.0
O00784,2023-12-22,C029,P02,2,2800,1850,0.0
O00947,2023-12-22,C032,P03,5,1200,760,0.0
O01591,2023-12-22,C036,P09,8,2200,1430,0.0
O02293,2023-12-22,C007,P08,3,900,520,0.0
O00183,2023-12-23,C027,P10,6,1800,1080,0.1
O02750,2023-12-23,C009,P01,2,500,330,0.0
O01059,2023-12-24,C020,P08,3,900,520,0.0
O01502,2023-12-24,C009,P13,1,3200,2080,0.0
O02382,2023-12-24,C004,P13,3,3200,2080,0.05
O02715,2023-12-24,C017,P10,1,1800,1080,0.1
O01399,2023-12-25,C005,P01,2,500,330,0.05
O01631,2023-12-25,C007,P03,2,1200,760,0.05
O01729,2023-12-25,C006,P02,1,2800,1850,0.0
O01993,2023-12-25,C031,P06,4,2400,1560,0.0
O02776,2023-12-25,C034,P03,4,1200,760,0.0
O01520,2023-12-26,C001,P08,2,900,520,0.0
O02029,2023-12-27,C003,P09,4,2200,1430,0.05
O02103,2023-12-27,C039,P08,1,900,520,0.0
O02753,2023-12-27,C035,P03,3,1200,760,0.0
O00076,2023-12-28,C023,P13,3,3200,2080,0.05
O00302,2023-12-28,C013,P08,2,900,520,0.0
O00659,2023-12-28,C022,P11,2,4500,3150,0.0
O02118,2023-12-28,C027,P10,1,1800,1080,0.1
O02506,2023-12-28,C030,P12,2,8000,5600,0.0
O02551,2023-12-28,C016,P11,1,4500,3150,0.0
O02862,2023-12-28,C017,P13,3,3200,2080,0.0
O00344,2023-12-29,C006,P06,4,2400,1560,0.0
O01191,2023-12-29,C008,P02,5,2800,1850,0.0
O01593,2023-12-29,C029,P09,3,2200,1430,0.0
O01616,2023-12-29,C001,P13,3,3200,2080,0.05
O00077,2023-12-30,C016,P03,3,1200,760,0.0
O01225,2023-12-30,C011,P03,6,1200,760,0.0
O01252,2023-12-30,C009,P10,2,1800,1080,0.05
O01330,2023-12-30,C028,P11,1,4500,3150,0.0
O01709,2023-12-30,C009,P02,2,2800,1850,0.0
O00801,2023-12-31,C013,P03,2,1200,760,0.05
O01805,2023-12-31,C021,P01,1,500,330,0.0
O00131,2024-01-01,C016,P09,4,2200,1430,0.05
O01858,2024-01-01,C011,P01,8,500,330,0.05
O02179,2024-01-01,C037,P08,6,900,520,0.0
O00212,2024-01-02,C017,P10,4,1800,1080,0.1
O00448,2024-01-02,C008,P08,3,900,520,0.0
O00837,2024-01-02,C014,P02,2,2800,1850,0.0
O00926,2024-01-02,C026,P03,3,1200,760,0.0
O00527,2024-01-03,C002,P09,1,2200,1430,0.0
O00939,2024-01-03,C009,P13,1,3200,2080,0.0
O01722,2024-01-03,C007,P09,8,2200,1430,0.0
O02556,2024-01-03,C032,P01,1,500,330,0.05
O00561,2024-01-04,C013,P01,10,500,330,0.0
O01681,2024-01-04,C032,P01,3,500,330,0.0
O02747,2024-01-05,C030,P10,1,1800,1080,0.05
O00295,2024-01-06,C020,P07,2,4200,2900,0.1
O00370,2024-01-06,C008,P06,5,2400,1560,0.0
O00627,2024-01-06,C032,P04,3,1600,1040,0.0
O00663,2024-01-06,C021,P11,1,4500,3150,0.0
O01338,2024-01-06,C021,P06,4,2400,1560,0.05
O00505,2024-01-07,C010,P08,3,900,520,0.0
O01198,2024-01-07,C015,P02,2,2800,1850,0.0
O01473,2024-01-07,C024,P08,5,900,520,0.05
O01786,2024-01-07,C002,P01,3,500,330,0.0
O01300,2024-01-08,C014,P06,4,2400,1560,0.0
O02893,2024-01-08,C029,P01,3,500,330,0.0
O00265,2024-01-09,C030,P13,2,3200,2080,0.0
O00293,2024-01-09,C008,P06,3,2400,1560,0.1
O00814,2024-01-09,C031,P03,10,1200,760,0.0
O00863,2024-01-09,C019,P10,6,1800,1080,0.0
O01032,2024-01-09,C014,P03,1,1200,760,0.0
O01128,2024-01-09,C038,P11,5,4500,3150,0.0
O01202,2024-01-09,C007,P01,1,500,330,0.05
O01964,2024-01-09,C039,P06,1,2400,1560,0.0
O02194,2024-01-09,C039,P06,3,2400,1560,0.0
O02389,2024-01-09,C020,P09,1,2200,1430,0.0
O00054,2024-01-10,C026,P13,3,3200,2080,0.0
O00890,2024-01-10,C020,P09,1,2200,1430,0.0
O01008,2024-01-10,C024,P06,1,2400,1560,0.1
O01322,2024-01-10,C015,P06,1,2400,1560,0.0
O01457,2024-01-10,C026,P02,6,2800,1850,0.0
O02028,2024-01-10,C023,P10,1,1800,1080,0.0
O02661,2024-01-10,C025,P11,2,4500,3150,0.0
O00016,2024-01-11,C014,P06,1,2400,1560,0.0
O00660,2024-01-11,C005,P01,5,500,330,0.0
O01170,2024-01-11,C029,P03,4,1200,760,0.0
O01795,2024-01-11,C039,P08,1,900,520,0.0
O02383,2024-01-11,C024,P05,5,3500,2300,0.05
O00073,2024-01-12,C038,P06,2,2400,1560,0.0
O00210,2024-01-12,C016,P10,3,1800,1080,0.0
O00467,2024-01-12,C039,P03,8,1200,760,0.0
O00544,2024-01-12,C011,P01,1,500,330,0.0
O02110,2024-01-12,C023,P07,2,4200,2900,0.0
O00433,2024-01-13,C002,P06,1,2400,1560,0.0
O00701,2024-01-13,C025,P11,5,4500,3150,0.1
O00822,2024-01-13,C026,P06,1,2400,1560,0.0
O01972,2024-01-13,C032,P03,6,1200,760,0.0
O02431,2024-01-13,C009,P01,1,500,330,0.0
O02473,2024-01-13,C036,P04,1,1600,1040,0.0
O02528,2024-01-13,C011,P04,5,1600,1040,0.0
O02711,2024-01-13,C037,P06,3,2400,1560,0.0
O02793,2024-01-13,C036,P12,1,8000,5600,0.0
O00012,2024-01-14,C013,P04,2,1600,1040,0.0
O00229,2024-01-14,C021,P06,6,2400,1560,0.0
O01110,2024-01-14,C017,P04,3,1600,1040,0.05
O01721,2024-01-14,C028,P01,6,500,330,0.0
O02888,2024-01-14,C027,P04,1,1600,1040,0.05
O00066,2024-01-15,C034,P01,2,500,330,0.0
O01859,2024-01-15,C031,P08,1,900,520,0.05
O02170,2024-01-15,C024,P08,4,900,520,0.0
O01100,2024-01-16,C020,P11,4,4500,3150,0.1
O01552,2024-01-16,C006,P06,1,2400,1560,0.0
O01848,2024-01-16,C029,P08,1,900,520,0.0
O00743,2024-01-17,C029,P04,1,1600,1040,0.0
O01150,2024-01-17,C008,P01,2,500,330,0.0
O01847,2024-01-17,C006,P01,10,500,330,0.0
O02133,2024-01-17,C033,P01,1,500,330,0.1
O01181,2024-01-18,C018,P10,2,1800,1080,0.0
O01281,2024-01-18,C011,P13,4,3200,2080,0.0
O01337,2024-01-18,C036,P02,3,2800,1850,0.0
O02686,2024-01-18,C008,P06,8,2400,1560,0.0
O01666,2024-01-19,C026,P11,1,4500,3150,0.0
O02911,2024-01-20,C021,P03,1,1200,760,0.1
O00133,2024-01-21,C024,P02,2,2800,1850,0.0
O00297,2024-01-21,C035,P10,1,1800,1080,0.0
O00478,2024-01-21,C011,P10,6,1800,1080,0.0
O01442,2024-01-21,C013,P05,1,3500,2300,0.0
O02127,2024-01-21,C020,P03,1,1200,760,0.1
O02777,2024-01-21,C012,P13,3,3200,2080,0.1
O02212,2024-01-22,C014,P11,4,4500,3150,0.0
O01936,2024-01-23,C004,P01,3,500,330,0.05
O02568,2024-01-23,C011,P08,2,900,520,0.0
O02709,2024-01-23,C003,P03,4,1200,760,0.0
O02049,2024-01-24,C023,P01,5,500,330,0.05
O02940,2024-01-24,C031,P02,10,2800,1850,0.0
O02983,2024-01-24,C016,P05,2,3500,2300,0.0
O00173,2024-01-25,C011,P10,2,1800,1080,0.0
O00388,2024-01-25,C023,P10,8,1800,1080,0.05
O01218,2024-01-25,C003,P10,4,1800,1080,0.0
O01454,2024-01-25,C030,P03,5,1200,760,0.0
O01836,2024-01-25,C001,P06,8,2400,1560,0.0
O00258,2024-01-26,C040,P03,3,1200,760,0.05
O00526,2024-01-26,C029,P01,2,500,330,0.0
O00652,2024-01-26,C015,P05,1,3500,2300,0.0
O02630,2024-01-26,C031,P08,1,900,520,0.0
O02714,2024-01-26,C001,P10,2,1800,1080,0.0
O00420,2024-01-27,C035,P03,3,1200,760,0.05
O00489,2024-01-28,C017,P13,1,3200,2080,0.0
O00112,2024-01-29,C029,P06,3,2400,1560,0.0
O00963,2024-01-29,C035,P09,2,2200,1430,0.1
O02019,2024-01-29,C019,P03,2,1200,760,0.0
O00745,2024-01-30,C018,P10,10,1800,1080,0.0
O01479,2024-01-30,C014,P08,2,900,520,0.0
O00466,2024-01-31,C013,P10,1,1800,1080,0.0
O00817,2024-01-31,C018,P03,1,1200,760,0.1
O01116,2024-01-31,C005,P03,1,1200,760,0.0
O02161,2024-01-31,C027,P04,6,1600,1040,0.05
O00564,2024-02-01,C030,P01,2,500,330,0.0
O01264,2024-02-01,C035,P10,1,1800,1080,0.0
O01602,2024-02-01,C040,P07,2,4200,2900,0.0
O00122,2024-02-02,C009,P08,1,900,520,0.0
O00161,2024-02-02,C008,P08,2,900,520,0.0
O01659,2024-02-02,C032,P07,3,4200,2900,0.1
O02286,2024-02-02,C014,P08,1,900,520,0.0
O02828,2024-02-02,C038,P01,10,500,330,0.0
O00099,2024-02-03,C018,P03,1,1200,760,0.0
O00869,2024-02-03,C001,P05,1,3500,2300,0.05
O00198,2024-02-04,C028,P13,3,3200,2080,0.05
O00603,2024-02-04,C008,P05,1,3500,2300,0.1
O00934,2024-02-04,C027,P05,3,3500,2300,0.0
O01237,2024-02-04,C011,P01,4,500,330,0.0
O02185,2024-02-04,C023,P06,6,2400,1560,0.1
O00631,2024-02-05,C024,P07,6,4200,2900,0.0
O00757,2024-02-05,C022,P10,5,1800,1080,0.0
O02762,2024-02-05,C038,P08,4,900,520,0.1
O00931,2024-02-06,C039,P06,1,2400,1560,0.1
O01563,2024-02-06,C038,P05,6,3500,2300,0.0
O01579,2024-02-06,C031,P01,3,500,330,0.0
O01948,2024-02-06,C013,P03,4,1200,760,0.0
O02884,2024-02-06,C011,P04,4,1600,1040,0.0
O00165,2024-02-07,C004,P05,2,3500,2300,0.05
O00574,2024-02-07,C032,P03,1,1200,760,0.0
O01147,2024-02-08,C012,P08,10,900,520,0.0
O00356,2024-02-09,C036,P06,1,2400,1560,0.0
O01364,2024-02-09,C012,P09,6,2200,1430,0.1
O02931,2024-02-09,C039,P01,1,500,330,0.05
O02691,2024-02-10,C027,P05,3,3500,2300,0.0
O02757,2024-02-10,C005,P04,1,1600,1040,0.1
O00692,2024-02-11,C027,P03,3,1200,760,0.1
O01833,2024-02-11,C035,P11,4,4500,3150,0.0
O02406,2024-02-11,C019,P03,1,1200,760,0.0
O02362,2024-02-12,C029,P05,1,3500,2300,0.0
O00080,2024-02-13,C002,P10,2,1800,1080,0.0
O00813,2024-02-13,C014,P08,2,900,520,0.0
O02710,2024-02-13,C033,P01,2,500,330,0.0
O02873,2024-02-13,C020,P11,1,4500,3150,0.05
O02965,2024-02-13,C029,P10,2,1800,1080,0.1
O00921,2024-02-14,C003,P08,6,900,520,0.0
O02016,2024-02-14,C023,P01,5,500,330,0.0
O02812,2024-02-14,C013,P09,2,2200,1430,0.05
O00773,2024-02-15,C020,P08,5,900,520,0.05
O01273,2024-02-15,C032,P08,10,900,520,0.0
O01698,2024-02-15,C016,P06,3,2400,1560,0.0
O02320,2024-02-15,C010,P08,2,900,520,0.0
O02331,2024-02-15,C033,P02,2,2800,1850,0.0
O02345,2024-02-15,C029,P01,1,500,330,0.1
O00788,2024-02-16,C040,P01,2,500,330,0.1
O01426,2024-02-16,C002,P03,4,1200,760,0.0
O00192,2024-02-17,C031,P08,5,900,520,0.0
O01732,2024-02-17,C027,P13,2,3200,2080,0.0
O02849,2024-02-18,C013,P11,3,4500,3150,0.0
O02944,2024-02-18,C038,P08,4,900,520,0.1
O01570,2024-02-19,C024,P03,3,1200,760,0.0
O00085,2024-02-20,C026,P07,1,4200,2900,0.0
O01656,2024-02-20,C010,P02,5,2800,1850,0.1
O01784,2024-02-20,C018,P08,3,900,520,0.0
O01870,2024-02-20,C027,P05,3,3500,2300,0.0
O02211,2024-02-20,C020,P12,3,8000,5600,0.0
O02866,2024-02-20,C036,P10,2,1800,1080,0.0
O02960,2024-02-20,C036,P03,1,1200,760,0.0
O00282,2024-02-21,C024,P11,3,4500,3150,0.0
O02231,2024-02-21,C012,P06,3,2400,1560,0.0
O00162,2024-02-22,C016,P06,3,2400,1560,0.05
O01651,2024-02-22,C015,P10,2,1800,1080,0.1
O02202,2024-02-22,C009,P02,3,2800,1850,0.1
O00782,2024-02-23,C033,P06,2,2400,1560,0.0
O01645,2024-02-23,C040,P05,3,3500,2300,0.0
O01655,2024-02-23,C007,P13,2,3200,2080,0.05
O00061,2024-02-24,C006,P02,2,2800,1850,0.0
O01002,2024-02-24,C029,P05,2,3500,2300,0.0
O01546,2024-02-24,C022,P09,2,2200,1430,0.05
O01670,2024-02-24,C010,P04,1,1600,1040,0.0
O01348,2024-02-25,C010,P01,10,500,330,0.0
O02112,2024-02-25,C033,P06,1,2400,1560,0.0
O02578,2024-02-25,C028,P08,1,900,520,0.0
O01022,2024-02-26,C009,P08,1,900,520,0.0
O02189,2024-02-26,C009,P08,1,900,520,0.0
O02946,2024-02-26,C027,P06,10,2400,1560,0.1
O01448,2024-02-27,C031,P07,1,4200,2900,0.1
O00004,2024-02-28,C032,P10,1,1800,1080,0.0
O01382,2024-02-28,C018,P07,2,4200,2900,0.0
O01640,2024-02-28,C023,P03,5,1200,760,0.0
O01772,2024-02-28,C032,P03,2,1200,760,0.0
O02107,2024-02-28,C025,P12,2,8000,5600,0.05
O02236,2024-02-28,C005,P05,6,3500,2300,0.1
O02880,2024-02-28,C032,P08,2,900,520,0.0
O00840,2024-02-29,C038,P08,2,900,520,0.0
O01470,2024-02-29,C026,P01,2,500,330,0.0
O00107,2024-03-01,C024,P07,2,4200,2900,0.0
O02587,2024-03-01,C039,P11,5,4500,3150,0.0
O00924,2024-03-02,C022,P09,1,2200,1430,0.0
O01743,2024-03-02,C029,P06,1,2400,1560,0.0
O01913,2024-03-02,C039,P03,2,1200,760,0.0
O01453,2024-03-03,C032,P07,1,4200,2900,0.0
O01832,2024-03-04,C027,P05,4,3500,2300,0.0
O02781,2024-03-04,C014,P03,2,1200,760,0.1
O00105,2024-03-05,C036,P02,1,2800,1850,0.0
O00937,2024-03-05,C040,P02,2,2800,1850,0.0
O01127,2024-03-05,C004,P08,4,900,520,0.0
O02620,2024-03-05,C001,P06,4,2400,1560,0.0
O00396,2024-03-06,C034,P05,2,3500,2300,0.0
O00532,2024-03-06,C028,P03,5,1200,760,0.05
O00546,2024-03-06,C001,P08,8,900,520,0.0
O00268,2024-03-07,C039,P10,1,1800,1080,0.1
O01705,2024-03-07,C002,P08,2,900,520,0.0
O02789,2024-03-07,C028,P03,1,1200,760,0.0
O00062,2024-03-08,C021,P01,5,500,330,0.05
O00674,2024-03-08,C012,P06,6,2400,1560,0.0
O00976,2024-03-08,C010,P08,1,900,520,0.05
O01778,2024-03-08,C038,P04,1,1600,1040,0.0
O00311,2024-03-10,C021,P03,1,1200,760,0.0
